time,gyrx,gyry,gyrz,rol,pit,yaw,accx,accy,accz,vCmds,,,,gforcex,gforcey,gforcez
1.674,-0.113,-0.266,0.044,0.225,-0.105,0.192,-0.117,-0.269,0.044,0.225,-0.105,0.192,0,0.022935779816514,-0.010703363914373,0.019571865443425
1.675,-0.114,-0.267,0.044,0.201,-0.086,0.244,-0.117,-0.269,0.044,0.201,-0.086,0.244,0,0.020489296636086,-0.008766564729867,0.024872579001019
1.676,-0.114,-0.267,0.044,0.23,-0.081,0.23,-0.117,-0.27,0.043,0.23,-0.081,0.23,0,0.023445463812436,-0.008256880733945,0.023445463812436
1.677,-0.114,-0.268,0.043,0.239,-0.101,0.148,-0.117,-0.27,0.043,0.239,-0.101,0.148,0,0.024362895005097,-0.010295616717635,0.015086646279307
1.678,-0.115,-0.268,0.043,0.225,-0.124,0.187,-0.117,-0.271,0.042,0.225,-0.124,0.187,0,0.022935779816514,-0.012640163098879,0.019062181447503
1.679,-0.115,-0.269,0.042,0.23,-0.134,0.196,-0.118,-0.271,0.042,0.23,-0.134,0.196,0,0.023445463812436,-0.013659531090724,0.019979612640163
1.68,-0.115,-0.269,0.042,0.225,-0.134,0.177,-0.118,-0.272,0.042,0.225,-0.134,0.177,0,0.022935779816514,-0.013659531090724,0.018042813455658
1.681,-0.115,-0.27,0.042,0.259,-0.096,0.22,-0.118,-0.272,0.041,0.259,-0.096,0.22,0,0.026401630988787,-0.009785932721713,0.022426095820591
1.682,-0.116,-0.27,0.041,0.254,-0.091,0.244,-0.118,-0.273,0.041,0.254,-0.091,0.244,0,0.025891946992865,-0.00927624872579,0.024872579001019
1.683,-0.116,-0.271,0.041,0.239,-0.134,0.215,-0.119,-0.273,0.04,0.239,-0.134,0.215,0,0.024362895005097,-0.013659531090724,0.021916411824669
1.684,-0.116,-0.271,0.04,0.249,-0.139,0.235,-0.119,-0.273,0.04,0.249,-0.139,0.235,0,0.025382262996942,-0.014169215086646,0.023955147808359
1.685,-0.116,-0.272,0.04,0.244,-0.124,0.244,-0.119,-0.274,0.04,0.244,-0.124,0.244,0,0.024872579001019,-0.012640163098879,0.024872579001019
1.686,-0.116,-0.272,0.04,0.254,-0.091,0.23,-0.12,-0.274,0.039,0.254,-0.091,0.23,0,0.025891946992865,-0.00927624872579,0.023445463812436
1.687,-0.117,-0.273,0.039,0.268,-0.081,0.302,-0.12,-0.275,0.039,0.268,-0.081,0.302,0,0.027319062181448,-0.008256880733945,0.030784913353721
1.688,-0.117,-0.273,0.039,0.263,-0.091,0.33,-0.12,-0.275,0.038,0.263,-0.091,0.33,0,0.026809378185525,-0.00927624872579,0.033639143730887
1.689,-0.117,-0.274,0.039,0.225,-0.091,0.292,-0.12,-0.276,0.038,0.225,-0.091,0.292,0,0.022935779816514,-0.00927624872579,0.029765545361876
1.69,-0.118,-0.275,0.038,0.215,-0.124,0.254,-0.12,-0.276,0.037,0.215,-0.124,0.254,0,0.021916411824669,-0.012640163098879,0.025891946992865
1.691,-0.118,-0.275,0.038,0.22,-0.144,0.302,-0.121,-0.277,0.037,0.22,-0.144,0.302,0,0.022426095820591,-0.014678899082569,0.030784913353721
1.692,-0.118,-0.276,0.037,0.249,-0.105,0.297,-0.121,-0.277,0.037,0.249,-0.105,0.297,0,0.025382262996942,-0.010703363914373,0.030275229357798
1.693,-0.119,-0.276,0.037,0.249,-0.086,0.244,-0.121,-0.278,0.036,0.249,-0.086,0.244,0,0.025382262996942,-0.008766564729867,0.024872579001019
1.694,-0.119,-0.277,0.037,0.22,-0.105,0.225,-0.121,-0.278,0.036,0.22,-0.105,0.225,0,0.022426095820591,-0.010703363914373,0.022935779816514
1.695,-0.119,-0.277,0.036,0.249,-0.129,0.244,-0.121,-0.279,0.035,0.249,-0.129,0.244,0,0.025382262996942,-0.013149847094801,0.024872579001019
1.696,-0.119,-0.278,0.036,0.263,-0.139,0.287,-0.122,-0.279,0.035,0.263,-0.139,0.287,0,0.026809378185525,-0.014169215086646,0.029255861365953
1.697,-0.12,-0.278,0.035,0.263,-0.129,0.283,-0.122,-0.28,0.035,0.263,-0.129,0.283,0,0.026809378185525,-0.013149847094801,0.028848114169215
1.698,-0.12,-0.279,0.035,0.263,-0.12,0.23,-0.122,-0.281,0.034,0.263,-0.12,0.23,0,0.026809378185525,-0.012232415902141,0.023445463812436
1.699,-0.12,-0.28,0.034,0.259,-0.115,0.249,-0.123,-0.281,0.034,0.259,-0.115,0.249,0,0.026401630988787,-0.011722731906218,0.025382262996942
1.7,-0.12,-0.28,0.034,0.297,-0.11,0.292,-0.123,-0.282,0.033,0.297,-0.11,0.292,0,0.030275229357798,-0.011213047910296,0.029765545361876
1.701,-0.121,-0.281,0.033,0.316,-0.105,0.278,-0.123,-0.282,0.033,0.316,-0.105,0.278,0,0.032212028542304,-0.010703363914373,0.028338430173293
1.702,-0.121,-0.281,0.033,0.268,-0.124,0.239,-0.124,-0.283,0.033,0.268,-0.124,0.239,0,0.027319062181448,-0.012640163098879,0.024362895005097
1.703,-0.121,-0.282,0.032,0.23,-0.129,0.201,-0.124,-0.284,0.032,0.23,-0.129,0.201,0,0.023445463812436,-0.013149847094801,0.020489296636086
1.704,-0.121,-0.283,0.032,0.254,-0.11,0.244,-0.124,-0.284,0.032,0.254,-0.11,0.244,0,0.025891946992865,-0.011213047910296,0.024872579001019
1.705,-0.121,-0.283,0.032,0.268,-0.134,0.254,-0.125,-0.285,0.031,0.268,-0.134,0.254,0,0.027319062181448,-0.013659531090724,0.025891946992865
1.706,-0.122,-0.284,0.031,0.283,-0.163,0.287,-0.125,-0.286,0.031,0.283,-0.163,0.287,0,0.028848114169215,-0.016615698267075,0.029255861365953
1.707,-0.122,-0.285,0.031,0.268,-0.124,0.316,-0.125,-0.286,0.03,0.268,-0.124,0.316,0,0.027319062181448,-0.012640163098879,0.032212028542304
1.708,-0.122,-0.285,0.03,0.244,-0.134,0.273,-0.125,-0.287,0.03,0.244,-0.134,0.273,0,0.024872579001019,-0.013659531090724,0.02782874617737
1.709,-0.122,-0.286,0.03,0.292,-0.148,0.254,-0.126,-0.288,0.029,0.292,-0.148,0.254,0,0.029765545361876,-0.015086646279307,0.025891946992865
1.71,-0.122,-0.287,0.029,0.268,-0.144,0.249,-0.126,-0.288,0.029,0.268,-0.144,0.249,0,0.027319062181448,-0.014678899082569,0.025382262996942
1.711,-0.122,-0.287,0.029,0.259,-0.163,0.311,-0.126,-0.289,0.028,0.259,-0.163,0.311,0,0.026401630988787,-0.016615698267075,0.031702344546381
1.712,-0.123,-0.287,0.029,0.292,-0.163,0.335,-0.126,-0.29,0.028,0.292,-0.163,0.335,0,0.029765545361876,-0.016615698267075,0.034148827726809
1.713,-0.123,-0.288,0.028,0.254,-0.158,0.283,-0.127,-0.29,0.027,0.254,-0.158,0.283,0,0.025891946992865,-0.016106014271152,0.028848114169215
1.714,-0.123,-0.289,0.028,0.249,-0.139,0.302,-0.127,-0.291,0.027,0.249,-0.139,0.302,0,0.025382262996942,-0.014169215086646,0.030784913353721
1.715,-0.123,-0.289,0.028,0.283,-0.134,0.306,-0.127,-0.292,0.026,0.283,-0.134,0.306,0,0.028848114169215,-0.013659531090724,0.031192660550459
1.716,-0.124,-0.29,0.027,0.263,-0.144,0.268,-0.127,-0.293,0.026,0.263,-0.144,0.268,0,0.026809378185525,-0.014678899082569,0.027319062181448
1.717,-0.124,-0.291,0.026,0.268,-0.139,0.273,-0.128,-0.293,0.025,0.268,-0.139,0.273,0,0.027319062181448,-0.014169215086646,0.02782874617737
1.718,-0.124,-0.291,0.026,0.268,-0.153,0.249,-0.128,-0.294,0.024,0.268,-0.153,0.249,0,0.027319062181448,-0.015596330275229,0.025382262996942
1.719,-0.124,-0.292,0.025,0.239,-0.168,0.23,-0.128,-0.295,0.024,0.239,-0.168,0.23,0,0.024362895005097,-0.017125382262997,0.023445463812436
1.72,-0.125,-0.293,0.025,0.239,-0.158,0.254,-0.128,-0.295,0.023,0.239,-0.158,0.254,0,0.024362895005097,-0.016106014271152,0.025891946992865
1.721,-0.125,-0.294,0.024,0.254,-0.172,0.268,-0.129,-0.296,0.023,0.254,-0.172,0.268,0,0.025891946992865,-0.017533129459735,0.027319062181448
1.722,-0.125,-0.294,0.024,0.249,-0.187,0.297,-0.129,-0.297,0.022,0.249,-0.187,0.297,0,0.025382262996942,-0.019062181447503,0.030275229357798
1.723,-0.126,-0.295,0.023,0.244,-0.196,0.306,-0.129,-0.298,0.022,0.244,-0.196,0.306,0,0.024872579001019,-0.019979612640163,0.031192660550459
1.724,-0.126,-0.296,0.022,0.263,-0.201,0.254,-0.129,-0.298,0.021,0.263,-0.201,0.254,0,0.026809378185525,-0.020489296636086,0.025891946992865
1.725,-0.126,-0.297,0.022,0.278,-0.182,0.235,-0.129,-0.299,0.021,0.278,-0.182,0.235,0,0.028338430173293,-0.01855249745158,0.023955147808359
1.726,-0.127,-0.297,0.021,0.278,-0.153,0.268,-0.13,-0.3,0.02,0.278,-0.153,0.268,0,0.028338430173293,-0.015596330275229,0.027319062181448
1.727,-0.127,-0.298,0.021,0.302,-0.139,0.273,-0.13,-0.301,0.02,0.302,-0.139,0.273,0,0.030784913353721,-0.014169215086646,0.02782874617737
1.728,-0.128,-0.299,0.02,0.302,-0.153,0.273,-0.13,-0.301,0.019,0.302,-0.153,0.273,0,0.030784913353721,-0.015596330275229,0.02782874617737
1.729,-0.128,-0.3,0.02,0.292,-0.153,0.244,-0.13,-0.302,0.019,0.292,-0.153,0.244,0,0.029765545361876,-0.015596330275229,0.024872579001019
1.73,-0.128,-0.3,0.019,0.292,-0.148,0.23,-0.131,-0.303,0.019,0.292,-0.148,0.23,0,0.029765545361876,-0.015086646279307,0.023445463812436
1.731,-0.129,-0.301,0.019,0.268,-0.158,0.273,-0.131,-0.304,0.018,0.268,-0.158,0.273,0,0.027319062181448,-0.016106014271152,0.02782874617737
1.732,-0.129,-0.302,0.018,0.283,-0.163,0.292,-0.131,-0.305,0.018,0.283,-0.163,0.292,0,0.028848114169215,-0.016615698267075,0.029765545361876
1.733,-0.13,-0.303,0.018,0.302,-0.153,0.273,-0.132,-0.306,0.017,0.302,-0.153,0.273,0,0.030784913353721,-0.015596330275229,0.02782874617737
1.734,-0.13,-0.304,0.017,0.311,-0.124,0.292,-0.132,-0.306,0.017,0.311,-0.124,0.292,0,0.031702344546381,-0.012640163098879,0.029765545361876
1.735,-0.13,-0.304,0.016,0.321,-0.148,0.33,-0.132,-0.307,0.016,0.321,-0.148,0.33,0,0.032721712538226,-0.015086646279307,0.033639143730887
1.736,-0.131,-0.305,0.016,0.302,-0.182,0.306,-0.133,-0.308,0.016,0.302,-0.182,0.306,0,0.030784913353721,-0.01855249745158,0.031192660550459
1.737,-0.131,-0.306,0.015,0.297,-0.158,0.302,-0.133,-0.309,0.015,0.297,-0.158,0.302,0,0.030275229357798,-0.016106014271152,0.030784913353721
1.738,-0.132,-0.307,0.015,0.297,-0.148,0.278,-0.133,-0.31,0.015,0.297,-0.148,0.278,0,0.030275229357798,-0.015086646279307,0.028338430173293
1.739,-0.132,-0.307,0.014,0.259,-0.139,0.259,-0.134,-0.31,0.015,0.259,-0.139,0.259,0,0.026401630988787,-0.014169215086646,0.026401630988787
1.74,-0.132,-0.308,0.014,0.235,-0.144,0.268,-0.134,-0.311,0.014,0.235,-0.144,0.268,0,0.023955147808359,-0.014678899082569,0.027319062181448
1.741,-0.133,-0.309,0.013,0.259,-0.139,0.235,-0.134,-0.312,0.014,0.259,-0.139,0.235,0,0.026401630988787,-0.014169215086646,0.023955147808359
1.742,-0.133,-0.309,0.013,0.254,-0.129,0.283,-0.134,-0.313,0.013,0.254,-0.129,0.283,0,0.025891946992865,-0.013149847094801,0.028848114169215
1.743,-0.134,-0.31,0.012,0.259,-0.134,0.306,-0.135,-0.313,0.013,0.259,-0.134,0.306,0,0.026401630988787,-0.013659531090724,0.031192660550459
1.744,-0.134,-0.311,0.012,0.278,-0.192,0.225,-0.135,-0.314,0.012,0.278,-0.192,0.225,0,0.028338430173293,-0.019571865443425,0.022935779816514
1.745,-0.134,-0.312,0.011,0.278,-0.211,0.254,-0.135,-0.315,0.012,0.278,-0.211,0.254,0,0.028338430173293,-0.021508664627931,0.025891946992865
1.746,-0.135,-0.312,0.011,0.273,-0.168,0.273,-0.136,-0.315,0.011,0.273,-0.168,0.273,0,0.02782874617737,-0.017125382262997,0.02782874617737
1.747,-0.135,-0.313,0.01,0.283,-0.153,0.244,-0.136,-0.316,0.011,0.283,-0.153,0.244,0,0.028848114169215,-0.015596330275229,0.024872579001019
1.748,-0.135,-0.314,0.01,0.283,-0.187,0.259,-0.137,-0.316,0.01,0.283,-0.187,0.259,0,0.028848114169215,-0.019062181447503,0.026401630988787
1.749,-0.136,-0.315,0.009,0.292,-0.206,0.206,-0.137,-0.317,0.01,0.292,-0.206,0.206,0,0.029765545361876,-0.020998980632008,0.020998980632008
1.75,-0.136,-0.315,0.009,0.306,-0.196,0.249,-0.137,-0.318,0.009,0.306,-0.196,0.249,0,0.031192660550459,-0.019979612640163,0.025382262996942
1.751,-0.136,-0.316,0.008,0.283,-0.177,0.364,-0.138,-0.318,0.008,0.283,-0.177,0.364,32,0.028848114169215,-0.018042813455658,0.03710499490316
1.752,-0.137,-0.316,0.008,0.273,-0.168,0.297,-0.138,-0.319,0.008,0.273,-0.168,0.297,32,0.02782874617737,-0.017125382262997,0.030275229357798
1.753,-0.137,-0.317,0.007,0.311,-0.163,0.201,-0.139,-0.319,0.007,0.311,-0.163,0.201,32,0.031702344546381,-0.016615698267075,0.020489296636086
1.754,-0.137,-0.318,0.007,0.297,-0.158,0.249,-0.139,-0.32,0.006,0.297,-0.158,0.249,32,0.030275229357798,-0.016106014271152,0.025382262996942
1.755,-0.138,-0.319,0.006,0.263,-0.172,0.287,-0.14,-0.321,0.006,0.263,-0.172,0.287,32,0.026809378185525,-0.017533129459735,0.029255861365953
1.756,-0.138,-0.319,0.006,0.249,-0.172,0.259,-0.14,-0.321,0.005,0.249,-0.172,0.259,32,0.025382262996942,-0.017533129459735,0.026401630988787
1.757,-0.138,-0.32,0.005,0.239,-0.168,0.187,-0.141,-0.322,0.005,0.239,-0.168,0.187,32,0.024362895005097,-0.017125382262997,0.019062181447503
1.758,-0.139,-0.321,0.005,0.292,-0.182,0.192,-0.141,-0.323,0.004,0.292,-0.182,0.192,32,0.029765545361876,-0.01855249745158,0.019571865443425
1.759,-0.139,-0.322,0.004,0.33,-0.187,0.297,-0.142,-0.323,0.003,0.33,-0.187,0.297,32,0.033639143730887,-0.019062181447503,0.030275229357798
1.76,-0.139,-0.322,0.004,0.321,-0.168,0.268,-0.142,-0.324,0.003,0.321,-0.168,0.268,32,0.032721712538226,-0.017125382262997,0.027319062181448
1.761,-0.14,-0.323,0.003,0.302,-0.163,0.239,-0.143,-0.325,0.002,0.302,-0.163,0.239,32,0.030784913353721,-0.016615698267075,0.024362895005097
1.762,-0.14,-0.324,0.002,0.283,-0.168,0.249,-0.143,-0.326,0.001,0.283,-0.168,0.249,32,0.028848114169215,-0.017125382262997,0.025382262996942
1.763,-0.14,-0.324,0.002,0.273,-0.182,0.187,-0.144,-0.326,0.001,0.273,-0.182,0.187,32,0.02782874617737,-0.01855249745158,0.019062181447503
1.764,-0.14,-0.325,0.001,0.292,-0.182,0.235,-0.144,-0.327,0,0.292,-0.182,0.235,32,0.029765545361876,-0.01855249745158,0.023955147808359
1.765,-0.141,-0.326,0.001,0.263,-0.168,0.278,-0.144,-0.328,0,0.263,-0.168,0.278,32,0.026809378185525,-0.017125382262997,0.028338430173293
1.766,-0.141,-0.327,0,0.254,-0.148,0.278,-0.145,-0.328,-0.001,0.254,-0.148,0.278,32,0.025891946992865,-0.015086646279307,0.028338430173293
1.767,-0.141,-0.327,0,0.259,-0.129,0.287,-0.145,-0.329,-0.001,0.259,-0.129,0.287,32,0.026401630988787,-0.013149847094801,0.029255861365953
1.768,-0.142,-0.328,-0.001,0.263,-0.129,0.283,-0.145,-0.33,-0.002,0.263,-0.129,0.283,32,0.026809378185525,-0.013149847094801,0.028848114169215
1.769,-0.142,-0.329,-0.001,0.268,-0.148,0.263,-0.146,-0.33,-0.002,0.268,-0.148,0.263,32,0.027319062181448,-0.015086646279307,0.026809378185525
1.77,-0.142,-0.329,-0.002,0.273,-0.163,0.249,-0.146,-0.331,-0.003,0.273,-0.163,0.249,32,0.02782874617737,-0.016615698267075,0.025382262996942
1.771,-0.143,-0.33,-0.002,0.268,-0.163,0.244,-0.146,-0.332,-0.003,0.268,-0.163,0.244,32,0.027319062181448,-0.016615698267075,0.024872579001019
1.772,-0.143,-0.331,-0.003,0.278,-0.192,0.268,-0.146,-0.332,-0.004,0.278,-0.192,0.268,32,0.028338430173293,-0.019571865443425,0.027319062181448
1.773,-0.143,-0.331,-0.003,0.287,-0.158,0.311,-0.147,-0.333,-0.005,0.287,-0.158,0.311,32,0.029255861365953,-0.016106014271152,0.031702344546381
1.774,-0.143,-0.332,-0.004,0.297,-0.12,0.302,-0.147,-0.334,-0.005,0.297,-0.12,0.302,32,0.030275229357798,-0.012232415902141,0.030784913353721
1.775,-0.144,-0.333,-0.005,0.321,-0.153,0.249,-0.147,-0.335,-0.006,0.321,-0.153,0.249,32,0.032721712538226,-0.015596330275229,0.025382262996942
1.776,-0.144,-0.333,-0.005,0.287,-0.153,0.23,-0.147,-0.335,-0.007,0.287,-0.153,0.23,32,0.029255861365953,-0.015596330275229,0.023445463812436
1.777,-0.144,-0.334,-0.006,0.254,-0.158,0.249,-0.148,-0.336,-0.007,0.254,-0.158,0.249,32,0.025891946992865,-0.016106014271152,0.025382262996942
1.778,-0.144,-0.335,-0.006,0.259,-0.148,0.249,-0.148,-0.337,-0.008,0.259,-0.148,0.249,32,0.026401630988787,-0.015086646279307,0.025382262996942
1.779,-0.145,-0.336,-0.007,0.244,-0.163,0.239,-0.148,-0.338,-0.008,0.244,-0.163,0.239,32,0.024872579001019,-0.016615698267075,0.024362895005097
1.78,-0.145,-0.337,-0.007,0.263,-0.168,0.306,-0.148,-0.339,-0.009,0.263,-0.168,0.306,32,0.026809378185525,-0.017125382262997,0.031192660550459
1.781,-0.145,-0.337,-0.008,0.263,-0.144,0.311,-0.148,-0.339,-0.009,0.263,-0.144,0.311,32,0.026809378185525,-0.014678899082569,0.031702344546381
1.782,-0.145,-0.338,-0.009,0.22,-0.168,0.268,-0.148,-0.34,-0.01,0.22,-0.168,0.268,32,0.022426095820591,-0.017125382262997,0.027319062181448
1.783,-0.146,-0.339,-0.009,0.254,-0.163,0.287,-0.149,-0.341,-0.01,0.254,-0.163,0.287,32,0.025891946992865,-0.016615698267075,0.029255861365953
1.784,-0.146,-0.34,-0.01,0.259,-0.163,0.33,-0.149,-0.342,-0.011,0.259,-0.163,0.33,32,0.026401630988787,-0.016615698267075,0.033639143730887
1.785,-0.146,-0.341,-0.01,0.235,-0.148,0.335,-0.149,-0.342,-0.012,0.235,-0.148,0.335,32,0.023955147808359,-0.015086646279307,0.034148827726809
1.786,-0.146,-0.341,-0.011,0.263,-0.134,0.306,-0.149,-0.343,-0.012,0.263,-0.134,0.306,32,0.026809378185525,-0.013659531090724,0.031192660550459
1.787,-0.147,-0.342,-0.012,0.273,-0.168,0.311,-0.149,-0.344,-0.013,0.273,-0.168,0.311,32,0.02782874617737,-0.017125382262997,0.031702344546381
1.788,-0.147,-0.343,-0.012,0.268,-0.172,0.292,-0.149,-0.345,-0.013,0.268,-0.172,0.292,32,0.027319062181448,-0.017533129459735,0.029765545361876
1.789,-0.147,-0.344,-0.013,0.292,-0.172,0.278,-0.149,-0.346,-0.014,0.292,-0.172,0.278,32,0.029765545361876,-0.017533129459735,0.028338430173293
1.79,-0.147,-0.344,-0.013,0.273,-0.177,0.268,-0.149,-0.346,-0.015,0.273,-0.177,0.268,32,0.02782874617737,-0.018042813455658,0.027319062181448
1.791,-0.148,-0.345,-0.014,0.259,-0.168,0.287,-0.149,-0.347,-0.015,0.259,-0.168,0.287,32,0.026401630988787,-0.017125382262997,0.029255861365953
1.792,-0.148,-0.346,-0.015,0.273,-0.168,0.321,-0.15,-0.348,-0.016,0.273,-0.168,0.321,32,0.02782874617737,-0.017125382262997,0.032721712538226
1.793,-0.148,-0.347,-0.015,0.287,-0.163,0.297,-0.15,-0.349,-0.017,0.287,-0.163,0.297,32,0.029255861365953,-0.016615698267075,0.030275229357798
1.794,-0.148,-0.348,-0.016,0.278,-0.177,0.244,-0.15,-0.35,-0.017,0.278,-0.177,0.244,32,0.028338430173293,-0.018042813455658,0.024872579001019
1.795,-0.149,-0.348,-0.017,0.254,-0.187,0.297,-0.15,-0.351,-0.018,0.254,-0.187,0.297,32,0.025891946992865,-0.019062181447503,0.030275229357798
1.796,-0.149,-0.349,-0.017,0.244,-0.182,0.326,-0.151,-0.351,-0.019,0.244,-0.182,0.326,32,0.024872579001019,-0.01855249745158,0.033231396534149
1.797,-0.149,-0.35,-0.018,0.254,-0.177,0.259,-0.151,-0.352,-0.019,0.254,-0.177,0.259,32,0.025891946992865,-0.018042813455658,0.026401630988787
1.798,-0.149,-0.351,-0.019,0.254,-0.168,0.239,-0.151,-0.353,-0.02,0.254,-0.168,0.239,32,0.025891946992865,-0.017125382262997,0.024362895005097
1.799,-0.149,-0.352,-0.019,0.22,-0.177,0.278,-0.152,-0.354,-0.021,0.22,-0.177,0.278,32,0.022426095820591,-0.018042813455658,0.028338430173293
1.8,-0.15,-0.352,-0.02,0.211,-0.168,0.316,-0.152,-0.355,-0.021,0.211,-0.168,0.316,32,0.021508664627931,-0.017125382262997,0.032212028542304
1.801,-0.15,-0.353,-0.02,0.22,-0.177,0.268,-0.152,-0.355,-0.022,0.22,-0.177,0.268,32,0.022426095820591,-0.018042813455658,0.027319062181448
1.802,-0.15,-0.354,-0.021,0.244,-0.187,0.225,-0.153,-0.356,-0.023,0.244,-0.187,0.225,32,0.024872579001019,-0.019062181447503,0.022935779816514
1.803,-0.15,-0.355,-0.022,0.263,-0.168,0.249,-0.153,-0.357,-0.023,0.263,-0.168,0.249,32,0.026809378185525,-0.017125382262997,0.025382262996942
1.804,-0.151,-0.355,-0.022,0.235,-0.182,0.283,-0.153,-0.358,-0.024,0.235,-0.182,0.283,32,0.023955147808359,-0.01855249745158,0.028848114169215
1.805,-0.151,-0.356,-0.023,0.244,-0.172,0.306,-0.154,-0.359,-0.024,0.244,-0.172,0.306,32,0.024872579001019,-0.017533129459735,0.031192660550459
1.806,-0.151,-0.357,-0.023,0.263,-0.172,0.287,-0.154,-0.36,-0.025,0.263,-0.172,0.287,32,0.026809378185525,-0.017533129459735,0.029255861365953
1.807,-0.151,-0.358,-0.024,0.249,-0.187,0.306,-0.154,-0.36,-0.026,0.249,-0.187,0.306,32,0.025382262996942,-0.019062181447503,0.031192660550459
1.808,-0.151,-0.359,-0.024,0.244,-0.201,0.33,-0.154,-0.361,-0.026,0.244,-0.201,0.33,32,0.024872579001019,-0.020489296636086,0.033639143730887
1.809,-0.151,-0.36,-0.025,0.259,-0.182,0.306,-0.154,-0.362,-0.027,0.259,-0.182,0.306,32,0.026401630988787,-0.01855249745158,0.031192660550459
1.81,-0.151,-0.36,-0.026,0.239,-0.158,0.306,-0.154,-0.363,-0.028,0.239,-0.158,0.306,32,0.024362895005097,-0.016106014271152,0.031192660550459
1.811,-0.151,-0.361,-0.026,0.235,-0.192,0.306,-0.154,-0.363,-0.028,0.235,-0.192,0.306,32,0.023955147808359,-0.019571865443425,0.031192660550459
1.812,-0.151,-0.362,-0.027,0.249,-0.187,0.311,-0.155,-0.364,-0.029,0.249,-0.187,0.311,32,0.025382262996942,-0.019062181447503,0.031702344546381
1.813,-0.152,-0.363,-0.028,0.235,-0.177,0.326,-0.155,-0.365,-0.03,0.235,-0.177,0.326,32,0.023955147808359,-0.018042813455658,0.033231396534149
1.814,-0.152,-0.363,-0.028,0.239,-0.187,0.292,-0.155,-0.366,-0.031,0.239,-0.187,0.292,32,0.024362895005097,-0.019062181447503,0.029765545361876
1.815,-0.152,-0.364,-0.029,0.239,-0.182,0.244,-0.155,-0.366,-0.031,0.239,-0.182,0.244,32,0.024362895005097,-0.01855249745158,0.024872579001019
1.816,-0.152,-0.365,-0.03,0.201,-0.196,0.206,-0.155,-0.367,-0.032,0.201,-0.196,0.206,32,0.020489296636086,-0.019979612640163,0.020998980632008
1.817,-0.152,-0.366,-0.031,0.182,-0.182,0.254,-0.155,-0.368,-0.033,0.182,-0.182,0.254,32,0.01855249745158,-0.01855249745158,0.025891946992865
1.818,-0.152,-0.366,-0.031,0.23,-0.196,0.316,-0.155,-0.369,-0.034,0.23,-0.196,0.316,32,0.023445463812436,-0.019979612640163,0.032212028542304
1.819,-0.152,-0.366,-0.031,0.254,-0.201,0.302,-0.155,-0.37,-0.034,0.254,-0.201,0.302,32,0.025891946992865,-0.020489296636086,0.030784913353721
1.82,-0.152,-0.367,-0.032,0.225,-0.172,0.34,-0.155,-0.37,-0.035,0.225,-0.172,0.34,32,0.022935779816514,-0.017533129459735,0.034658511722732
1.821,-0.152,-0.368,-0.033,0.23,-0.192,0.364,-0.156,-0.371,-0.036,0.23,-0.192,0.364,32,0.023445463812436,-0.019571865443425,0.03710499490316
1.822,-0.152,-0.369,-0.034,0.23,-0.192,0.283,-0.156,-0.372,-0.037,0.23,-0.192,0.283,32,0.023445463812436,-0.019571865443425,0.028848114169215
1.823,-0.153,-0.369,-0.034,0.268,-0.192,0.254,-0.156,-0.373,-0.037,0.268,-0.192,0.254,32,0.027319062181448,-0.019571865443425,0.025891946992865
1.824,-0.153,-0.37,-0.035,0.273,-0.192,0.316,-0.156,-0.373,-0.038,0.273,-0.192,0.316,32,0.02782874617737,-0.019571865443425,0.032212028542304
1.825,-0.153,-0.371,-0.036,0.235,-0.196,0.345,-0.156,-0.374,-0.039,0.235,-0.196,0.345,32,0.023955147808359,-0.019979612640163,0.035168195718655
1.826,-0.153,-0.372,-0.037,0.215,-0.206,0.345,-0.156,-0.375,-0.039,0.215,-0.206,0.345,32,0.021916411824669,-0.020998980632008,0.035168195718655
1.827,-0.153,-0.373,-0.038,0.239,-0.168,0.321,-0.156,-0.376,-0.04,0.239,-0.168,0.321,32,0.024362895005097,-0.017125382262997,0.032721712538226
1.828,-0.153,-0.373,-0.038,0.259,-0.192,0.33,-0.156,-0.376,-0.041,0.259,-0.192,0.33,32,0.026401630988787,-0.019571865443425,0.033639143730887
1.829,-0.153,-0.374,-0.039,0.23,-0.211,0.287,-0.156,-0.377,-0.041,0.23,-0.211,0.287,32,0.023445463812436,-0.021508664627931,0.029255861365953
1.83,-0.154,-0.375,-0.04,0.23,-0.177,0.311,-0.157,-0.378,-0.042,0.23,-0.177,0.311,32,0.023445463812436,-0.018042813455658,0.031702344546381
1.831,-0.154,-0.376,-0.041,0.23,-0.211,0.378,-0.157,-0.379,-0.042,0.23,-0.211,0.378,32,0.023445463812436,-0.021508664627931,0.038532110091743
